0_Spectrogram mean coefficient_1422.58Hz,0_Median frequency,0_LPCC_2,0_LPCC_10,0_Wavelet variance_1837.5Hz,0_Wavelet standard deviation_1837.5Hz,0_Wavelet energy_1837.5Hz,0_Spectrogram mean coefficient_2489.52Hz,0_Wavelet entropy,0_Sum absolute diff,0_Mean absolute diff,0_Kurtosis,0_Entropy,0_Wavelet standard deviation_1378.12Hz,0_Wavelet energy_1378.12Hz,0_Mean absolute deviation,0_Wavelet variance_1378.12Hz,0_Autocorrelation,0_LPCC_5,0_LPCC_7,0_Neighbourhood peaks,0_Wavelet variance_2756.25Hz,0_Wavelet energy_2756.25Hz,0_Wavelet standard deviation_2756.25Hz,0_Wavelet variance_1102.5Hz,0_Wavelet energy_1102.5Hz,0_Wavelet standard deviation_1102.5Hz,0_Area under the curve,0_Spectrogram mean coefficient_1778.23Hz,0_Root mean square,0_Average power,0_Absolute energy,0_Spectrogram mean coefficient_2133.87Hz,0_Spectral decrease,0_Fundamental frequency,0_Spectral distance,0_Spectrogram mean coefficient_355.65Hz,0_Variance,0_Standard deviation,0_Spectrogram mean coefficient_0.0Hz,0_Power bandwidth,0_ECDF Percentile_0,0_Negative turning points,0_Spectral roll-on,0_Interquartile range,0_LPCC_1,0_LPCC_11,0_Spectrogram mean coefficient_10313.71Hz,0_Signal distance,0_Spectrogram mean coefficient_11025.0Hz,0_Spectrogram mean coefficient_711.29Hz,0_Wavelet variance_918.75Hz,0_Wavelet standard deviation_918.75Hz,0_Wavelet energy_918.75Hz,0_Spectrogram mean coefficient_9958.06Hz,0_MFCC_11,0_Positive turning points,0_Centroid,0_Max power spectrum,0_Mean,0_Wavelet absolute mean_5512.5Hz,0_Spectrogram mean coefficient_8535.48Hz,0_ECDF Percentile_1,0_Skewness,0_Spectrogram mean coefficient_4623.39Hz,0_Wavelet absolute mean_1837.5Hz,0_Maximum frequency,0_Spectrogram mean coefficient_6757.26Hz,0_Spectral roll-off,0_Spectrogram mean coefficient_8179.84Hz,0_MFCC_4,0_Min,0_Histogram mode,0_Spectrogram mean coefficient_7112.9Hz,0_Spectrogram mean coefficient_9602.42Hz,0_Wavelet standard deviation_5512.5Hz,0_Wavelet energy_5512.5Hz,0_Spectral variation,0_Spectrogram mean coefficient_8891.13Hz,0_Wavelet absolute mean_1378.12Hz,0_Wavelet variance_5512.5Hz,0_LPCC_4,0_LPCC_8,0_Spectrogram mean coefficient_4267.74Hz,0_Spectrogram mean coefficient_10669.35Hz,0_Spectrogram mean coefficient_4979.03Hz,0_Spectrogram mean coefficient_5690.32Hz,0_Zero crossing rate,0_LPCC_6,0_Spectrogram mean coefficient_9246.77Hz,0_Spectral kurtosis,0_Median,0_Spectral centroid,0_Spectral slope,0_LPCC_3,0_LPCC_9,0_Spectrogram mean coefficient_2845.16Hz,0_MFCC_5,0_Spectrogram mean coefficient_1066.94Hz,0_Wavelet absolute mean_1102.5Hz,0_Spectral entropy,0_ECDF Percentile Count_1,0_Median absolute deviation,0_Wavelet absolute mean_689.06Hz,0_Spectrogram mean coefficient_6045.97Hz,0_Spectral spread,0_Mean diff,0_Peak to peak distance,0_Wavelet variance_612.5Hz,0_Wavelet standard deviation_612.5Hz,0_Wavelet energy_612.5Hz,0_Spectrogram mean coefficient_5334.68Hz,0_MFCC_10,0_Spectral positive turning points,label_perintah
3.3866324193909965e-07,449.3333333333333,0.5375043081183113,0.5375043081183113,0.0030743532529097,0.0554468507032613,0.0554468507136539,1.970797379233922e-08,1.902531512103336,309.3880310058594,0.0093544183045854,17.878827359572092,0.4381514759149937,0.0996027609119507,0.0996027609168146,0.0533789381822779,0.0099207099812832,11.0,0.6636647369769411,0.6636647369769412,623.0,0.000639249422631,0.025283382354607,0.0252833823415901,0.0236913767419536,0.1539200335965605,0.1539200335952198,0.0803612526960654,1.1738476210965409e-07,0.1109616138028215,271.4983867848752,407.2352673253045,4.5437118688171756e-08,-0.0208917790678098,30.666666666666664,-511182022.5699054,2.4458996770831546e-05,0.0122762554732833,0.1107982647575463,3.136886668129352e-07,376.0,-0.03948974609375,6266.0,98.0,0.049346923828125,0.9581755822638602,0.9581755822638602,2.743223130685516e-09,33078.9398757224,3.3865077955984476e-10,3.840667329255675e-06,0.0465028007791121,0.2156450805817563,0.2156450805818137,1.0528538082036785e-08,49.35148078183288,6297.0,0.9015325305779284,0.0593833277199122,-0.0060186596882676,3.284304220312111e-07,2.7038500680361223e-09,0.024688720703125,0.6418135546463353,4.8817608926750354e-09,1.073533522375752e-06,8704.0,3.2717326155701152e-09,8704.0,2.945150315213461e-09,40.732343994092,-0.88885498046875,-0.0388839721679687,5.437426876113685e-09,9.937972036597793e-09,0.0095550435304772,0.0095550435361217,0.0351409150298367,7.3601825840664315e-09,9.843448388520282e-07,9.129885686931504e-05,0.1779330505454845,0.1779330505454845,1.0279951144407009e-08,1.1169677700886127e-09,3.2026068475152477e-09,5.4059013317382465e-09,2963.0,0.3972398829473856,1.2242720718188737e-08,6.305724164158396,-0.004913330078125,1616.193760821139,-2.325676525572601e-08,0.5787188925102233,0.5787188925102233,3.7556260120046134e-08,71.12555932271367,1.0675247011832845e-06,6.42423535598705e-07,0.6104903836238162,26460.0,0.024658203125,1.0187327329966889e-06,5.0950323350488865e-09,2576.051355951748,-8.202856308013847e-07,1.888824462890625,0.1659827798000953,0.4074098425419977,0.4074098425453272,3.0631839505101903e-09,-31.920184480395,5147.0,tutup
4.212961635991929e-07,456.0,0.6903513812295486,0.6903513812295486,0.0039181445501091,0.0625950840730257,0.0625950840991463,3.6142376522718935e-08,1.924636755146575,385.72662353515625,0.0116625332144632,12.429057648074863,0.4374437442370259,0.1047982358983507,0.1047982359298137,0.0615335850643561,0.0109826702474063,12.0,0.8947105298186098,0.8947105298186095,598.0,0.0011271717888731,0.0335733791851921,0.0335733791697099,0.023459938685638,0.1531663758654009,0.1531663758324198,0.0924588019615399,1.601650700959419e-07,0.1180835494359141,307.4684245723094,461.188692712225,7.060704513353998e-08,-0.0208088855132701,30.666666666666664,-545559520.4619393,2.6075948852832497e-05,0.0138952549687804,0.1178781360930874,3.981455258552069e-07,410.0,-0.047882080078125,6547.0,97.33333333333331,0.062835693359375,0.9139074752427055,0.9139074752427055,6.041082333576611e-09,33082.62017590871,1.348573204561529e-09,3.181039797616565e-06,0.0433354236844453,0.20817162074703,0.2081716207798263,7.791678269389372e-09,-51.49366628547193,6557.0,1.0468001593987242,0.0287157827247109,-0.0069620168488402,3.207611273077182e-07,9.103873894732063e-09,0.032928466796875,0.2647567028104163,6.5631394022816706e-09,1.8083264342352817e-06,9020.0,5.459883091310964e-09,9020.0,6.5265918114775645e-09,39.01970377202753,-0.75445556640625,0.0350357055664062,7.656103318882807e-09,1.6395566851649344e-08,0.0161161428393694,0.0161161428425615,0.0529010275068979,4.039491966361705e-08,2.5679812797098286e-06,0.0002597300600189,0.0971935993071027,0.0971935993071027,1.2710239563213832e-08,3.543725201162272e-09,5.773121522672598e-09,4.195524567421517e-09,2916.0,0.6258905130243124,2.592319058900675e-08,4.817568654978509,-0.0059814453125,1943.2249524377928,-2.1304656633029832e-08,0.3889476725196994,0.3889476725196994,6.295599569565272e-08,-24.15607458649854,1.5944718363110555e-06,3.1785528951309173e-06,0.620570966742927,26460.0,0.029937744140625,4.562480621641154e-06,5.701387630138976e-09,2799.4703943523523,-9.946770641213642e-07,1.754425048828125,0.1569631665126681,0.396185772728739,0.3961857727598005,4.450538678938061e-09,-116.79722659665195,5205.0,tutup
4.30555817368721e-07,458.0,0.5423172808723665,0.5423172808723665,0.0042540629356568,0.0652231779021601,0.0652231779589325,3.556416558941818e-08,1.926738678150328,366.5484313964844,0.0110826761624383,13.72691784188192,0.441343217178308,0.1098190013590153,0.1098190014693256,0.0596460742354209,0.0120602130594914,12.0,0.7613220172743789,0.7613220172743788,634.0,0.0010750176915276,0.0327874624314758,0.0327874624136668,0.0255759334220219,0.1599247744200781,0.1599247742597186,0.0896473212901693,1.590456507796164e-07,0.1171505815455267,302.6290553623102,453.9298583697528,7.457821460112679e-08,-0.0187731824853459,30.666666666666664,-617437926.6855482,2.5359487278931003e-05,0.013680539653371,0.1169638390844411,3.899727110772685e-07,444.0,-0.0440673828125,6481.0,100.0,0.057830810546875,1.0747178780236997,1.0747178780236997,3.1918651685284836e-09,33080.84978265141,4.431164133289434e-10,3.648635324452324e-06,0.0462909247854032,0.2151532588305443,0.2151532590303957,4.478676737461929e-09,-94.53080103418044,6430.0,1.216325869211949,0.0092803520725026,-0.0066120422778486,2.371494225625983e-07,4.060570610639798e-09,0.0302734375,0.4333058869982495,6.4195309795693825e-09,2.7213500638490875e-06,8320.0,5.172043365565457e-09,8320.0,3.403112692840676e-09,-8.269066461321831,-0.944854736328125,-0.0696838378906249,8.885673843959337e-09,1.5787187083471313e-08,0.0141831144525158,0.0141831144544984,0.0646655655617345,1.3889622741732352e-08,4.922229435595417e-06,0.0002011607355731,0.0864552409223883,0.0864552409223883,2.0232659636847357e-08,1.5324101597256122e-09,4.0518304553163405e-09,4.213579411223085e-09,3196.0,0.7550227776441633,1.2151225587252536e-08,6.202585105252075,-0.0054931640625,1652.1769256905825,-2.3041975204458124e-08,0.5659332386947067,0.5659332386947067,6.674109992388921e-08,-7.558388652196095,1.6958080350371491e-06,7.161767578029345e-06,0.6567513939594145,26460.0,0.027557373046875,1.280958942994674e-05,5.2611303682405395e-09,2521.5823752555966,-1.2484212131319162e-06,1.94482421875,0.1565663474911035,0.3956846566283605,0.3956846568783869,3.2113736169340462e-09,-14.97401162703622,5355.0,tutup
5.962591691629534e-07,442.0,0.7694531821288315,0.7694531821288315,0.00594540924473,0.0771064799140127,0.0771064799590672,3.821717063314808e-08,1.893482408687821,338.9754333496094,0.0102490002222171,12.510119764719445,0.4686818351734367,0.1339006997080407,0.1339006998179246,0.0650323826721022,0.0179293973823029,11.0,0.9226857803486546,0.9226857803486546,565.0,0.0014647192007036,0.0382716501036378,0.0382716500912047,0.0402423501962658,0.2006049607542665,0.2006049605475045,0.0975807387163844,2.285454365873e-07,0.1388899451808163,425.3665527016287,638.0305380523205,8.778334670489605e-08,-0.0147576322138907,214.66666666666663,-540325297.8546525,4.037986002488687e-05,0.0192698977382121,0.1388160572059736,5.843477022128449e-07,864.0,-0.035430908203125,5851.0,110.66666666666666,0.047210693359375,1.1512899523492863,1.1512899523492863,1.5355681168257711e-09,33081.87048021871,1.2164106937241046e-10,5.330841144194246e-06,0.0762084355483455,0.2760587537977116,0.2760587541185783,2.604886878044504e-09,-19.89106734870457,5841.0,1.178174598322792,0.0181517114258277,-0.0045298050860969,3.205854126399928e-07,2.8829025120302423e-09,0.02557373046875,0.4555708494681078,2.987784916474532e-09,2.635903909129214e-06,7888.0,2.316396471282124e-09,7888.0,1.9975874124313462e-09,26.966539294758277,-0.875946044921875,-0.0317840576171875,1.8691576618637398e-09,4.591834561960823e-09,0.0155537579758205,0.0155537579791244,0.0286926519847273,1.5251322293224028e-08,5.424670817193694e-06,0.0002419193871704,0.165053656944885,0.165053656944885,7.1871134804106234e-09,5.553009721228422e-10,2.0120431898628795e-09,1.681490911324259e-09,2579.0,0.4852580956572759,1.19250583394365e-08,7.1053784126395785,-0.003936767578125,1564.1132073298468,-2.35676435454774e-08,0.4509576531055628,0.4509576531055629,9.906593701014447e-08,-0.5866763566089546,2.4257253798073755e-06,9.107962724812968e-06,0.5207559691137231,26460.0,0.02362060546875,2.2538038866975742e-05,3.2146583439515487e-09,2358.103221897228,1.1303148455924593e-06,1.87591552734375,0.2734642739967237,0.5229381167946392,0.5229381175116905,1.8192449507858583e-09,-42.5591493232841,4910.0,tutup
4.599284541040839e-07,445.3333333333333,0.7431550917869438,0.7431550917869438,0.0051560008955828,0.0718052985202542,0.0718052985747718,3.7645993375483174e-08,1.9040314535879976,339.67840576171875,0.0102702547548442,11.624394640335566,0.4539251443963956,0.1240414913623934,0.1240414914437227,0.061212939211792,0.0153862915794067,11.0,0.8206057958791543,0.8206057958791544,590.0,0.0012396617063477,0.0352088299752898,0.0352088299485754,0.0339427771826981,0.1842356567727573,0.1842356566539119,0.0921164805440406,1.7300117880259488e-07,0.1289872237962966,366.8724631919686,550.2920565810055,7.349957201602533e-08,-0.0149167134449916,61.33333333333333,-599678238.8806018,3.4014116483457764e-05,0.0166108376369664,0.1288830385930065,4.559927383971248e-07,380.0,-0.035064697265625,6154.0,112.66666666666666,0.0460205078125,0.9612618676215874,0.9612618676215874,3.206760077252112e-09,33081.79550351553,2.445984772248635e-10,4.596987991892366e-06,0.0630508258976459,0.2510992351594205,0.2510992353330151,7.641278516507195e-09,-83.02800925797324,6122.0,1.0360337655023415,0.0443100441603652,-0.0051832678600954,3.729660604036601e-07,5.586383195706317e-09,0.02410888671875,0.6230605470175506,3.793148899878293e-09,2.798091397061467e-06,8604.666666666666,4.062681621050492e-09,8604.666666666666,3.8945538661746355e-09,-37.25125897417748,-0.778472900390625,0.021826171875,4.9993567409843205e-09,9.516171859367898e-09,0.0143497162599812,0.0143497162648281,0.0283963180825801,2.932833307160564e-08,4.491816176237566e-06,0.0002059143567419,0.146762860839862,0.146762860839862,7.36271699511684e-09,8.670207392905756e-10,2.532605032921308e-09,2.220450846550183e-09,2886.0,0.671483116824323,1.0037006480305271e-08,6.376932489611872,-0.006561279296875,1632.0144421374684,-2.3162328733442432e-08,0.542311442051284,0.542311442051284,8.005733385435278e-08,-1.4348867396535048,2.2368987703262416e-06,6.617487835022472e-06,0.6128793563574783,26460.0,0.024078369140625,1.6836101961662247e-05,4.533426304674772e-09,2520.751676926777,2.657393269637782e-07,1.7784423828125,0.2204152608361261,0.469484036827799,0.4694840373305566,2.283580260820432e-09,6.322962226933655,4899.0,tutup
9.973131290301828e-07,491.3333333333333,0.709133164627001,0.7091331646270012,0.0115638664055582,0.1075354193071206,0.1075354195271934,6.400926961554629e-08,1.923689074695422,454.130859375,0.0137307510242184,8.570105810494777,0.4767398376248957,0.1764252533057714,0.1764252536010638,0.0785840677893962,0.0311258700040056,10.0,0.734506671078585,0.7345066710785849,649.0,0.0026467597714556,0.0514466693258235,0.0514466691969033,0.0611356859084524,0.2472563165687722,0.247256316215486,0.1178746672822775,3.330252984368458e-07,0.1570131395037768,543.6178637034031,815.402141683735,1.5198873663123197e-07,-0.011735186683568,120.0,-757035169.4024569,4.786638961241092e-05,0.0246257553482342,0.1569259549858922,7.74131546998581e-07,920.0,-0.04278564453125,6032.0,126.0,0.056243896484375,1.0610184876202533,1.0610184876202533,3.938495440030592e-09,33087.41607173265,3.5340048094423976e-10,7.188962241455707e-06,0.1035140677608738,0.3217360218577861,0.3217360222420908,3.784043900129234e-09,-45.10181540170676,6057.0,0.9179850565823924,0.0497182633402942,-0.0052316946201223,1.0337511361247717e-06,1.2688640255036037e-08,0.029266357421875,0.2706498663006804,4.531266497094993e-09,6.879771087372535e-06,7891.333333333333,1.069582278482238e-08,7891.333333333333,6.012486519850361e-09,68.87736028802605,-0.999969482421875,0.085125732421875,1.8356789146371997e-08,6.60788145953463e-09,0.0182496522157416,0.01824965224502,0.0360719036032347,5.2683735957102465e-08,1.020755130927825e-05,0.0003330498059955,0.1827624179796644,0.1827624179796644,8.468141169486198e-09,1.673337141338858e-09,3.785979198536183e-09,3.088269863507354e-09,2694.0,0.7553008707671327,1.1720291347707738e-08,6.519633805393213,-0.004486083984375,1617.7693018864543,-2.3247360564742838e-08,0.752061463119962,0.752061463119962,1.0307418226652829e-07,19.066952047135334,4.821171152096606e-06,1.321758349374634e-05,0.6212855778441247,26460.0,0.02703857421875,1.921607969609032e-05,1.0781213279322322e-08,2429.8123054790044,-2.382426882709984e-06,1.972900390625,0.3290942707787612,0.5736673868878736,0.573667387253001,2.984554981919483e-09,-103.49232287547592,4737.0,tutup
2.8052587781636857e-07,465.3333333333333,0.4479319930804717,0.4479319930804717,0.0027636893472891,0.0525708031828427,0.0525708032106446,2.488707435046965e-08,1.927206436068854,283.7728576660156,0.0085799376448574,23.440902703248558,0.4313215186279264,0.090593116292506,0.0905931163301147,0.0448060103457246,0.0082071127195875,11.0,0.6870803056671511,0.6870803056671511,637.0,0.0008755412697366,0.029589546642955,0.0295895466294539,0.0184185311575801,0.1357148892638492,0.1357148892258331,0.0674372285942371,9.947788570209549e-08,0.0959091860425841,202.83464444681536,304.2427678201348,4.2164786401573164e-08,-0.0181581765743979,48.66666666666666,-495862479.9096789,1.6881143431160388e-05,0.0091717471784844,0.0957692392080279,2.332745117886607e-07,459.3333333333333,-0.033477783203125,6455.0,102.66666666666666,0.0423583984375,1.1780134984865709,1.1780134984865709,2.7998039643970767e-09,33079.0912451864,2.3041625667029048e-10,2.925855687675405e-06,0.0347051974564453,0.1862933102836634,0.1862933103117683,2.8070182987843013e-09,-70.86086482195302,6548.0,0.922185865776617,0.0372149734255519,-0.0051792652825018,3.496266462916052e-07,3.114215025834949e-09,0.02008056640625,0.6416748520052995,6.285072034726578e-09,1.7097199841546991e-06,7943.333333333333,5.563589815541472e-09,7943.333333333333,2.968886032087657e-09,-14.21871491735551,-0.861572265625,-0.0238784790039062,5.513962652796901e-09,4.901399472932422e-09,0.0149349395308277,0.0149349395349201,0.0426537359250901,4.558251678984713e-09,2.610398814138974e-06,0.0002230524187894,0.0520868699949535,0.0520868699949535,1.2815626533746815e-08,1.2785706041967923e-09,4.9426332570399445e-09,3.928181525069627e-09,3228.0,0.6887105435472645,5.3716114442906334e-09,6.276376975512541,-0.00445556640625,1687.6161609321189,-2.2830431968001787e-08,0.3299129322593495,0.3299129322593495,7.263400361602976e-08,-39.394734509327066,1.0454104486934392e-06,3.212273743781885e-06,0.6393633210220379,26460.0,0.02008056640625,1.1908134947737008e-06,4.143464840245677e-09,2445.959825567655,4.7150276416142587e-07,1.861541748046875,0.118451084524206,0.3441672333680329,0.3441672333689208,3.022940117942109e-09,-76.91706263077357,5021.0,tutup
4.97477135123569e-07,454.6666666666666,0.5993734197468314,0.5993734197468314,0.0049109456123351,0.0700781393327129,0.0700781394109075,2.936358808774734e-08,1.9077222864864356,355.6607360839844,0.0107534841895139,14.593352891186171,0.4321139850115662,0.1213295707755362,0.1213295709315802,0.0614693919728358,0.0147208647445758,11.0,0.779390611786286,0.7793906117862861,609.0,0.0010616339247213,0.0325827243506924,0.0325827243293335,0.0328309861413221,0.1811932289996786,0.1811932287402654,0.0925799913471249,1.8865223415395492e-07,0.1293298614355543,368.8241490954733,553.2194969244301,7.746162293543706e-08,-0.0218280971565105,228.0,-562103750.6636685,3.335277621488614e-05,0.0166788432685355,0.1291465960392898,5.619503546314615e-07,403.33333333333337,-0.04345703125,6392.0,100.0,0.055023193359375,1.108611847821431,1.108611847821431,2.3704834351403613e-09,33080.69619508814,2.72774312697129e-10,4.528761380476192e-06,0.0617682755176926,0.2485322424107033,0.2485322428013486,3.442912756698279e-09,0.1789390636452488,6419.0,0.9946181545860892,0.0807760554754734,-0.0068825714964805,1.8241711890673365e-07,9.472959398922429e-09,0.02606201171875,0.3976860259827278,5.982053961181091e-09,3.31050739395918e-06,8251.333333333332,6.096996234247827e-09,8251.333333333332,5.304001703390018e-09,23.90864754175401,-0.878204345703125,-0.033026123046875,4.302204757392489e-09,4.576462112151236e-09,0.012420074425996,0.0124200744273356,0.0373101117469065,1.3527932829738234e-08,6.153496851029512e-06,0.0001542582487472,0.0069483248295672,0.0069483248295672,1.6767617820384042e-08,1.1763554330377023e-09,4.9614057718513085e-09,3.901060376519215e-09,3111.0,0.5663230804204935,9.87481133817681e-09,6.2271617777393855,-0.005767822265625,1639.8368850544953,-2.311563514989344e-08,0.4784381459626457,0.4784381459626458,4.7274247849448897e-08,44.50717755773391,2.227092245805483e-06,9.695763277030957e-06,0.5725321500457341,26460.0,0.0289306640625,2.389045833713024e-05,3.810569519937135e-09,2494.2564096089045,4.364399362981496e-07,1.878173828125,0.220387312595782,0.4694542710379595,0.4694542719384341,3.9054249412930165e-09,-28.476838400650607,5134.0,tutup
5.062526399693466e-07,462.0,0.5727569192818212,0.5727569192818212,0.0040683762438168,0.0637838243116293,0.0637838243584367,3.8029818039663216e-08,1.9192328157290344,380.5802001953125,0.0115069299206419,13.777799505229916,0.4322913647144865,0.1095090328817449,0.109509032970365,0.0605366901388052,0.0119922282826951,12.0,0.8050109473927898,0.8050109473927898,605.0,0.0011401990771606,0.0337668339988986,0.0337668339818925,0.0269476681006553,0.1641574492516148,0.1641574491171672,0.0911223424102716,1.640988986263084e-07,0.1203211521191532,319.2314629674455,478.8327168338001,6.946645283477101e-08,-0.0222082630092646,48.0,-534591998.1175743,2.679121761519829e-05,0.0144265545628864,0.1201105930502652,3.973234634212781e-07,409.3333333333333,-0.045013427734375,6747.0,90.66666666666666,0.0570068359375,0.9650158086537944,0.9650158086537944,3.758037435423908e-09,33082.03771530761,4.0963749205160885e-10,4.252967312367849e-06,0.0512363654055807,0.2263545126689121,0.2263545128528404,8.972590421184524e-09,1.378924921085741,6750.0,0.9484373689003344,0.0396708274470952,-0.0071151306659816,1.09990483065913e-07,5.443322342537209e-09,0.029998779296875,0.4144134165763438,6.514574653885766e-09,2.44358547556253e-06,8932.666666666666,7.541049240118523e-09,8932.666666666666,6.814465605643762e-09,20.69704852344083,-0.98193359375,-0.0900772094726562,6.858255677966439e-09,1.3494075530966702e-08,0.0156763326727225,0.0156763326731084,0.0439867633716758,1.4858806354028492e-08,4.405610173501216e-06,0.0002457474060658,0.1202969430800166,0.1202969430800166,1.0634531069468734e-08,1.6744449832597154e-09,4.6838336590063275e-09,3.860038989435109e-09,2941.0,0.6057924915893671,2.919803506866749e-08,5.020394375975578,-0.0059814453125,1878.1822766798723,-2.16929081865364e-08,0.5002057404805387,0.5002057404805388,1.0922671853340363e-07,66.36891233350082,1.3648164495257916e-06,6.643880441407123e-06,0.5979504409846024,26460.0,0.029998779296875,1.5473638688169842e-05,4.2845658766661305e-09,2710.5167859218773,-2.087160963861341e-06,1.981903076171875,0.180339883907021,0.4246644368286813,0.424664437267822,4.261304366360821e-09,-34.80423356789667,5174.0,tutup
4.5584434772781436e-07,440.0,0.6137327647602615,0.6137327647602615,0.0039694094769798,0.0630032497334844,0.0630032516951672,4.568175336048922e-08,1.928865538642352,442.77044677734375,0.0133872663354098,10.560081950928405,0.427042292834918,0.1049855426379272,0.10498554529095,0.0752292768393693,0.01102196416298,14.0,0.8140248487891941,0.8140248487891941,606.0,0.0009856716819351,0.0313954097683295,0.0313954086123303,0.0233538278091053,0.1528195957036763,0.1528195923600941,0.1136289220277954,1.6511827981912738e-07,0.1316893758515418,382.4046839973548,573.5896833799779,8.506052616956829e-08,-0.0282608360447645,30.666666666666664,-626104433.177155,2.7356062045598084e-05,0.0172388172142591,0.1312966763260179,3.674199118966062e-07,448.0,-0.065185546875,6684.0,83.33333333333333,0.08258056640625,1.0287656574733666,1.0287656574733668,5.783561656913683e-09,33081.53339339855,6.870506486986608e-10,3.3724898758053705e-06,0.0427649871716183,0.2067969708956549,0.2067969748873724,1.1577834841778552e-08,11.88093089066286,6643.0,0.8717042161092909,0.0939698869022027,-0.0101624061082766,2.701677738578997e-06,5.909043405641037e-09,0.04345703125,1.136876697277187,1.0876560444202065e-08,1.5722111448418778e-05,8893.333333333332,9.070810476385757e-09,8893.333333333332,6.431707994616266e-09,49.09030661473113,-0.67388916015625,-0.0880386352539063,9.000981092076306e-09,1.9975004232328432e-08,0.0136867330766772,0.0136867333433246,0.0911630747339299,1.2443554677129626e-08,2.360207779243205e-05,0.0001873266623122,0.1396139214113043,0.1396139214113043,1.5511233246353872e-08,2.389908467440412e-09,7.75694192718484e-09,7.155238947854538e-09,2864.0,0.5557115229668517,2.9813129777818936e-08,5.399609897096401,-0.013031005859375,1762.9869788707251,-2.238052985661516e-08,0.5749784530638313,0.5749784530638313,4.5440448683634123e-08,-51.15435201369269,1.5319332427660365e-06,3.196763598237955e-05,0.6120225245911729,26460.0,0.04345703125,5.770650526043862e-05,8.038630444113239e-09,2687.6230930619004,-1.7088515053365182e-06,1.673858642578125,0.1504793715863357,0.3879167070214117,0.3879167125928557,7.254217115428791e-09,22.65851660261829,5199.0,tutup
3.6383315515107193e-07,472.0,0.6889349946362727,0.6889349946362728,0.0037756065548824,0.0614459645125901,0.0614459647468287,2.820813218711268e-08,1.9186215113961795,368.56842041015625,0.0111437509950461,10.300115465890428,0.4338746149032064,0.1042760780442584,0.1042760784421712,0.0604895213544719,0.0108735004522922,12.0,0.9675074729215282,0.9675074729215282,621.0,0.0009952685104342,0.0315478765819935,0.0315478764805847,0.0237404011362788,0.1540792047214727,0.1540792041006145,0.0911020291905829,1.5319283700577666e-07,0.1149663205052218,291.44928122338365,437.1607041805983,6.692566675184017e-08,-0.0229139597744845,30.666666666666664,-551191969.6272186,2.4684003631775757e-05,0.0131643608585939,0.1147360486446782,4.306818518972036e-07,495.3333333333333,-0.045562744140625,6511.0,98.66666666666666,0.0577392578125,0.9591771333812754,0.9591771333812754,3.212926694818773e-09,33080.893000876975,3.0335782227019635e-10,3.4875575398374315e-06,0.0442916314137282,0.2104557706828877,0.2104557715697678,4.724151501261754e-09,-2.24362500225779,6512.0,0.9993509205404948,0.0407700059123566,-0.0072728255798847,5.823122160370883e-07,4.232743031411363e-09,0.030364990234375,0.3301531874764679,5.799370245791929e-09,5.365261469146142e-06,8886.0,4.8849001529419034e-09,8886.0,3.640839311113141e-09,-9.557970105398152,-0.665618896484375,-0.0826629638671874,4.793600300310868e-09,1.0410197031479745e-08,0.0139175174021819,0.0139175174143639,0.0494884097037306,2.495731488371881e-08,9.109642023619932e-06,0.00019369729064,0.1088124591753766,0.1088124591753766,9.83278957128764e-09,1.2952312689620775e-09,4.851219832594457e-09,3.311793237534503e-09,3010.0,0.3970072589966764,3.18902223159333e-08,5.6575537699223055,-0.006072998046875,1755.9270979879966,-2.2422671568781062e-08,0.4163026935350374,0.4163026935350374,6.520275256591005e-08,58.2343704497145,1.6508104612260723e-06,1.383194364370264e-05,0.6172902664247669,26460.0,0.02734375,3.208817346669981e-05,4.601474371932036e-09,2616.226216032902,5.517781858484006e-07,1.66558837890625,0.1580839893969417,0.3975977733802614,0.3975977753377868,3.916428885751051e-09,-26.33548403530048,5099.0,tutup
